route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000104,OCESN2864F3550604:2024-12-16T00:27:29Z,2864,0,913,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000003,OCESN2864F3550631:2024-12-16T00:27:29Z,2864,0,914,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000145,OCESN2864F3550632:2024-12-16T00:27:29Z,2864,0,915,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000069,OCESN2864F3551413:2024-12-19T00:34:06Z,2864,0,916,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000153,OCESN2864F3551414:2024-12-16T00:27:29Z,2864,0,917,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000433,OCESN2870F3518462:2024-12-16T00:27:29Z,2870,0,918,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000069,OCESN2870F3518739:2024-12-16T00:27:29Z,2870,0,919,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000153,OCESN2870F3519022:2024-12-16T00:27:29Z,2870,0,920,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000079,OCESN2870F3519896:2024-12-16T00:27:29Z,2870,0,921,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000431,OCESN2870F3519897:2024-12-20T00:22:47Z,2870,0,922,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000434,OCESN2870F3519905:2024-12-16T00:27:29Z,2870,0,923,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000435,OCESN2870F3519906:2024-12-16T00:27:29Z,2870,0,924,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000104,OCESN2870F3519907:2024-12-16T00:27:29Z,2870,0,925,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000056,OCESN2870F3519908:2024-12-16T00:27:29Z,2870,0,926,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000008,OCESN2870F3519910:2024-12-16T00:27:29Z,2870,0,927,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000403,OCESN2870F3520138:2024-12-16T00:27:29Z,2870,0,928,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000436,OCESN2870F3520139:2024-12-16T00:27:29Z,2870,0,929,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000437,OCESN2870F3523750:2024-12-16T00:27:29Z,2870,0,930,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000411,OCESN2870F3525344:2024-12-20T00:22:47Z,2870,0,931,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000003,OCESN2870F3536535:2024-12-16T00:27:29Z,2870,0,932,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000405,OCESN2870F3536536:2024-12-16T00:27:29Z,2870,0,933,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000438,OCESN2870F3700407:2024-12-16T00:27:29Z,2870,0,934,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000114,OCESN2870F3705363:2024-12-16T00:27:29Z,2870,0,935,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000072,OCESN2872F3512236:2024-12-20T00:22:47Z,2872,0,936,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000104,OCESN2872F3513152:2024-12-16T00:27:29Z,2872,0,937,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000439,OCESN2872F3513153:2024-12-16T00:27:29Z,2872,0,938,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000056,OCESN2872F3513154:2024-12-16T00:27:29Z,2872,0,939,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000440,OCESN2872F3519913:2024-12-16T00:27:29Z,2872,0,940,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000441,OCESN2872F3519914:2024-12-16T00:27:29Z,2872,0,941,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000442,OCESN2872F3519915:2024-12-16T00:27:29Z,2872,0,942,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000443,OCESN2872F3519916:2024-12-16T00:27:29Z,2872,0,943,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000194,OCESN2872F3519919:2024-12-16T00:27:29Z,2872,0,944,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000150,OCESN2872F3519926:2024-12-16T00:27:29Z,2872,0,945,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000444,OCESN2872F3523433:2024-12-16T00:27:29Z,2872,0,946,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000445,OCESN2872F3539302:2024-12-20T00:22:47Z,2872,0,947,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000446,OCESN2872F3561314:2024-12-16T00:27:29Z,2872,0,948,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000079,OCESN2872F3674993:2024-12-16T00:27:29Z,2872,0,949,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000085,OCESN2886F3515916:2024-12-16T00:27:29Z,2886,0,950,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000009,OCESN2886F3517364:2024-12-16T00:27:29Z,2886,0,951,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000158,OCESN2886F3517663:2024-12-16T00:27:29Z,2886,0,952,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000447,OCESN2886F3519928:2024-12-16T00:27:29Z,2886,0,953,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000448,OCESN2886F3519932:2024-12-20T00:22:47Z,2886,0,954,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000449,OCESN2886F3519933:2024-12-16T00:27:29Z,2886,0,955,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000082,OCESN2886F3519936:2024-12-18T00:22:08Z,2886,0,956,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000236,OCESN2886F3519938:2024-12-16T00:27:29Z,2886,0,957,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000450,OCESN2886F3521793:2024-12-18T00:22:08Z,2886,0,958,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000150,OCESN2886F3521794:2024-12-16T00:27:29Z,2886,0,959,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000152,OCESN2886F3521795:2024-12-16T00:27:29Z,2886,0,960,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000411,OCESN2886F3602649:2024-12-19T00:34:06Z,2886,0,961,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000106,OCESN2886F3605934:2024-12-18T00:22:08Z,2886,0,962,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000090,OCESN2892F3511691:2024-12-16T00:27:29Z,2892,0,963,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000150,OCESN2892F3516629:2024-12-16T00:27:29Z,2892,0,964,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000158,OCESN2892F3516631:2024-12-16T00:27:29Z,2892,0,965,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000152,OCESN2892F3518321:2024-12-16T00:27:29Z,2892,0,966,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000072,OCESN2892F3690886:2024-12-19T00:34:06Z,2892,0,967,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000228,OCESN32840F3554943:2024-12-06T00:26:17Z,32840,1,968,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000001,OCESN32841F3553004:2024-11-29T10:03:28Z,32841,1,969,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000228,OCESN32842F3555060:2024-12-14T00:25:12Z,32842,0,970,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000001,OCESN32843F3571642:2024-12-18T00:22:08Z,32843,1,971,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000258,OCESN5000F3512901:2024-11-29T10:03:28Z,5000,1,972,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000134,OCESN5000F3512902:2024-12-17T00:21:46Z,5000,1,973,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000098,OCESN5000F3518849:2024-12-11T00:26:38Z,5000,1,974,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000451,OCESN5000F3728328:2024-12-17T00:21:46Z,5000,1,975,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000111,OCESN5010F3512894:2024-12-18T00:22:08Z,5010,0,976,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000452,OCESN5010F3512899:2024-11-29T10:03:28Z,5010,0,977,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000453,OCESN5010F3545366:2024-12-18T00:22:08Z,5010,0,978,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000454,OCESN5010F3545367:2024-12-18T00:22:08Z,5010,0,979,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000455,OCESN5010F3545368:2024-12-18T00:22:08Z,5010,0,980,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000456,OCESN5010F3545369:2024-12-18T00:22:08Z,5010,0,981,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000058,OCESN5010F3545811:2024-11-29T10:03:28Z,5010,0,982,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000457,OCESN5010F3545812:2024-11-29T10:03:28Z,5010,0,983,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000458,OCESN5010F3635701:2024-12-19T00:34:06Z,5010,0,984,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000333,OCESN5010F3635702:2024-11-29T10:03:28Z,5010,0,985,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000001,OCESN5010F3744230:2024-12-18T00:22:08Z,5010,0,986,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000135,OCESN5010F3744829:2024-12-18T00:22:08Z,5010,0,987,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000049,OCESN5010F3744830:2024-12-18T00:22:08Z,5010,0,988,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000459,OCESN5020F3512890:2024-12-20T00:22:47Z,5020,0,989,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000460,OCESN5020F3514273:2024-11-29T10:03:28Z,5020,0,990,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000031,OCESN5020F3721291:2024-12-10T00:24:35Z,5020,0,991,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000461,OCESN5026F3512886:2024-11-29T10:03:28Z,5026,0,992,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000352,OCESN5026F3512887:2024-11-29T10:03:28Z,5026,0,993,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000071,OCESN5026F3512888:2024-11-29T10:03:28Z,5026,0,994,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000462,OCESN5026F3517925:2024-12-20T00:22:47Z,5026,0,995,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000463,OCESN5026F3517926:2024-12-12T00:26:49Z,5026,0,996,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000464,OCESN5026F3518199:2024-12-06T00:26:17Z,5026,0,997,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000031,OCESN5026F3518200:2024-12-06T00:26:17Z,5026,0,998,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000058,OCESN5026F3545365:2024-11-29T10:03:28Z,5026,0,999,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000465,OCESN5026F3546341:2024-11-29T10:03:28Z,5026,0,1000,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000466,OCESN5026F3546519:2024-11-29T10:03:28Z,5026,0,1001,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000467,OCESN5026F3546520:2024-11-29T10:03:28Z,5026,0,1002,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000468,OCESN5026F3546521:2024-11-29T10:03:28Z,5026,0,1003,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000469,OCESN5026F3546522:2024-11-29T10:03:28Z,5026,0,1004,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000456,OCESN5026F3547021:2024-12-05T00:26:54Z,5026,0,1005,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000470,OCESN5026F3715222:2024-12-06T00:26:17Z,5026,0,1006,
FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,000471,OCESN5026F3715223:2024-12-06T00:26:17Z,5026,0,1007,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000112,OCESN5030F3512885:2024-11-29T10:03:28Z,5030,0,1008,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000467,OCESN5036F3512881:2024-11-29T10:03:28Z,5036,0,1009,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000472,OCESN5036F3514795:2024-12-20T00:22:47Z,5036,0,1010,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000473,OCESN5036F3516504:2024-11-29T10:03:28Z,5036,0,1011,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000474,OCESN5036F3519396:2024-11-29T10:03:28Z,5036,0,1012,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000464,OCESN5036F3598677:2024-12-10T00:24:35Z,5036,0,1013,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000475,OCESN5036F3720636:2024-12-10T00:24:35Z,5036,0,1014,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000476,OCESN5040F3512877:2024-12-11T00:26:38Z,5040,1,1015,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000098,OCESN5040F3513228:2024-11-29T10:03:28Z,5040,1,1016,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000451,OCESN5040F3520372:2024-11-29T10:03:28Z,5040,1,1017,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000477,OCESN5040F3620308:2024-12-11T00:26:38Z,5040,1,1018,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000478,OCESN5054F3512866:2024-11-29T10:03:28Z,5054,1,1019,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000479,OCESN5054F3512867:2024-11-29T10:03:28Z,5054,1,1020,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000480,OCESN5054F3512869:2024-12-03T00:25:49Z,5054,1,1021,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000481,OCESN5054F3512873:2024-11-29T10:03:28Z,5054,1,1022,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000482,OCESN5054F3512874:2024-12-17T00:21:46Z,5054,1,1023,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000483,OCESN5054F3512875:2024-12-17T00:21:46Z,5054,1,1024,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000484,OCESN5054F3512876:2024-12-17T00:21:46Z,5054,1,1025,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000485,OCESN5054F3519170:2024-11-29T10:03:28Z,5054,1,1026,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000486,OCESN5054F3597563:2024-12-19T00:34:06Z,5054,1,1027,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000133,OCESN5054F3598610:2024-11-29T10:03:28Z,5054,1,1028,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000487,OCESN5054F3616674:2024-12-17T00:21:46Z,5054,1,1029,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000488,OCESN5054F3643860:2024-11-29T10:03:28Z,5054,1,1030,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000489,OCESN5054F3743387:2024-12-17T00:21:46Z,5054,1,1031,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000113,OCESN5054F3743388:2024-12-17T00:21:46Z,5054,1,1032,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000490,OCESN5054F3743389:2024-12-17T00:21:46Z,5054,1,1033,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000001,OCESN5060F3512861:2024-11-29T10:03:28Z,5060,0,1034,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000491,OCESN5060F3513223:2024-11-29T10:03:28Z,5060,0,1035,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000127,OCESN5060F3515423:2024-11-29T10:03:28Z,5060,0,1036,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000492,OCESN5060F3521584:2024-11-29T10:03:28Z,5060,0,1037,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000112,OCESN5060F3536357:2024-12-17T00:21:46Z,5060,0,1038,
FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89:,000104,OCESN5060F3574115:2024-11-29T10:03:28Z,5060,0,1039,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000493,OCESN5062F3512851:2024-12-17T00:21:46Z,5062,1,1040,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000494,OCESN5062F3513275:2024-11-29T10:03:28Z,5062,1,1041,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000495,OCESN5062F3516202:2024-11-29T10:03:28Z,5062,1,1042,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000496,OCESN5062F3516746:2024-11-29T10:03:28Z,5062,1,1043,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000497,OCESN5062F3585908:2024-11-29T10:03:28Z,5062,1,1044,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000362,OCESN5062F3585956:2024-11-29T10:03:28Z,5062,1,1045,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000455,OCESN5062F3586326:2024-12-17T00:21:46Z,5062,1,1046,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000452,OCESN5062F3586753:2024-11-29T10:03:28Z,5062,1,1047,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000498,OCESN5062F3586937:2024-11-29T10:03:28Z,5062,1,1048,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000009,OCESN5062F3586938:2024-12-20T00:22:47Z,5062,1,1049,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000499,OCESN5062F3604203:2024-11-29T10:03:28Z,5062,1,1050,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000500,OCESN5066F3512839:2024-12-17T00:21:46Z,5066,1,1051,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000090,OCESN5066F3512840:2024-12-17T00:21:46Z,5066,1,1052,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000501,OCESN5066F3520027:2024-12-17T00:21:46Z,5066,1,1053,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000502,OCESN5066F3520028:2024-12-17T00:21:46Z,5066,1,1054,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000503,OCESN5066F3522993:2024-12-13T00:25:35Z,5066,1,1055,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000027,OCESN5066F3676115:2024-12-13T00:25:35Z,5066,1,1056,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000504,OCESN5066F3743309:2024-12-17T00:21:46Z,5066,1,1057,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000505,OCESN5066F3743310:2024-12-17T00:21:46Z,5066,1,1058,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000506,OCESN5066F3743326:2024-12-17T00:21:46Z,5066,1,1059,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000118,OCESN5066F3743327:2024-12-17T00:21:46Z,5066,1,1060,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000507,OCESN5066F3743519:2024-12-19T00:34:06Z,5066,1,1061,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000508,OCESN5066F3743520:2024-12-19T00:34:06Z,5066,1,1062,
FR:Line::E1EB4E05-D558-4AE1-AA7E-25EFABBCF135:,000111,OCESN5070F3674997:2024-12-16T00:27:29Z,5070,,1063,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000031,OCESN5080F3512830:2024-11-29T10:03:28Z,5080,0,1064,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000008,OCESN5080F3512832:2024-11-29T10:03:28Z,5080,0,1065,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000476,OCESN5080F3512835:2024-11-29T10:03:28Z,5080,0,1066,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000254,OCESN5080F3512838:2024-11-29T10:03:28Z,5080,0,1067,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000509,OCESN5080F3521152:2024-11-29T10:03:28Z,5080,0,1068,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000222,OCESN5080F3521153:2024-11-29T10:03:28Z,5080,0,1069,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000510,OCESN5080F3527988:2024-11-29T10:03:28Z,5080,0,1070,
FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,000471,OCESN5080F3578998:2024-11-29T10:03:28Z,5080,0,1071,
FR:Line::E1EB4E05-D558-4AE1-AA7E-25EFABBCF135:,000111,OCESN5094F3672397:2024-12-16T00:27:29Z,5094,,1072,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000076,OCESN5102F3512827:2024-12-16T00:27:29Z,5102,0,1073,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000511,OCESN5102F3512828:2024-12-16T00:27:29Z,5102,0,1074,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000512,OCESN5102F3521140:2024-12-20T00:22:47Z,5102,0,1075,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000104,OCESN5108F3598300:2024-11-29T10:03:28Z,5108,1,1076,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000513,OCESN5108F3599042:2024-11-29T10:03:28Z,5108,1,1077,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000058,OCESN5113F3512824:2024-12-18T00:22:08Z,5113,0,1078,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000461,OCESN5113F3512825:2024-12-18T00:22:08Z,5113,0,1079,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000001,OCESN5113F3512826:2024-12-18T00:22:08Z,5113,0,1080,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000352,OCESN5113F3531617:2024-12-18T00:22:08Z,5113,0,1081,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000114,OCESN5113F3531618:2024-12-18T00:22:08Z,5113,0,1082,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000127,OCESN5113F3578994:2024-12-18T00:22:08Z,5113,0,1083,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000453,OCESN5113F3714024:2024-12-18T00:22:08Z,5113,0,1084,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000113,OCESN5113F3744616:2024-12-18T00:22:08Z,5113,0,1085,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000003,OCESN5113F3744617:2024-12-18T00:22:08Z,5113,0,1086,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000465,OCESN5116F3516612:2024-12-16T00:27:29Z,5116,1,1087,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000127,OCESN5116F3529454:2024-12-16T00:27:29Z,5116,1,1088,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000514,OCESN5116F3529455:2024-12-20T00:22:47Z,5116,1,1089,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000461,OCESN5116F3529456:2024-12-16T00:27:29Z,5116,1,1090,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000003,OCESN5116F3529457:2024-12-18T00:22:08Z,5116,1,1091,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000325,OCESN5116F3672396:2024-12-16T00:27:29Z,5116,1,1092,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000104,OCESN5116F3709222:2024-12-16T00:27:29Z,5116,1,1093,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000056,OCESN5116F3718522:2024-12-19T00:34:06Z,5116,,1094,
FR:Line::03E81290-4977-4B5A-A051-E1633790D6F3:,000133,OCESN5116F3739759:2024-12-16T00:27:29Z,5116,1,1095,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000515,OCESN5120F3514294:2024-12-20T00:22:47Z,5120,0,1096,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000460,OCESN5120F3514295:2024-12-16T00:27:29Z,5120,0,1097,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000071,OCESN5120F3514296:2024-12-16T00:27:29Z,5120,0,1098,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000516,OCESN5120F3518189:2024-12-20T00:22:47Z,5120,0,1099,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000459,OCESN5120F3518190:2024-12-20T00:22:47Z,5120,0,1100,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000012,OCESN5120F3518191:2024-12-20T00:22:47Z,5120,0,1101,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000517,OCESN5120F3721003:2024-12-16T00:27:29Z,5120,0,1102,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000031,OCESN5120F3721004:2024-12-16T00:27:29Z,5120,0,1103,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000518,OCESN5124F3512781:2024-12-20T00:22:47Z,5124,0,1104,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000196,OCESN5124F3512782:2024-12-17T00:21:46Z,5124,0,1105,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000031,OCESN5124F3512783:2024-12-18T00:22:08Z,5124,0,1106,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000519,OCESN5124F3512784:2024-12-18T00:22:08Z,5124,0,1107,
FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,000520,OCESN5124F3512785:2024-12-17T00:21:46Z,5124,0,1108,
